user_id,first_name,last_name,age,city,plan,cant_mensajes,cant_caracteres,cant_llamadas,cant_min_llamada,year,reg_date,churn_date,limite_cant_llamadas,limite_cant_min_llamada,limite_cant_mensajes,limite_cant_caracteres
10172,Mariana,Lopez,46.0,Cali,Premium,8,328.0,7,42.15,2022.0,2022-02-17 02:19:21.290322581+00:00,,7,42.15,8,328.0
10173,Mariana,Garcia,35.0,GDL,Premium,4,178.0,8,41.67,2022.0,2022-02-17 08:53:39.204801200+00:00,,8,41.67,4,178.0
10174,Sofia,Ramirez,29.0,Bogotá,Premium,5,189.0,0,0.0,2022.0,2022-02-17 15:27:57.119279820+00:00,,0,0.0,5,189.0
10175,Luis,Garcia,30.0,Medellín,Basico,2,118.0,5,30.94,2022.0,2022-02-17 22:02:15.033758440+00:00,,5,30.94,2,118.0
10176,Carlos,Torres,58.0,Bogotá,Basico,8,484.0,2,7.75,2022.0,2022-02-18 04:36:32.948237059+00:00,,2,7.75,8,484.0
10177,Ana,Garcia,19.0,CDMX,Basico,6,295.0,2,6.119999999999999,2022.0,2022-02-18 11:10:50.862715679+00:00,,2,6.119999999999999,6,295.0
10178,Mariana,Ramirez,54.0,Medellín,Basico,7,378.0,6,30.57,2022.0,2022-02-18 17:45:08.777194299+00:00,,6,30.57,7,378.0
10179,Ana,Torres,62.0,Desconocido,Premium,4,226.0,6,31.93,2022.0,2022-02-19 00:19:26.691672918+00:00,,6,31.93,4,226.0
10180,Ana,Gomez,33.0,Medellín,Premium,7,434.0,4,12.21,2022.0,2022-02-19 06:53:44.606151538+00:00,2024-10-14 23:53:20+00:00,4,12.21,7,434.0
10181,Ana,Gomez,65.0,Cali,Basico,2,85.0,2,26.08,2022.0,2022-02-19 13:28:02.520630158+00:00,,2,26.08,2,85.0
10182,Sofia,Ramirez,41.0,MTY,Basico,5,259.0,5,20.16,2022.0,2022-02-19 20:02:20.435108777+00:00,2024-07-05 22:53:20+00:00,5,20.16,5,259.0
10183,Mariana,Garcia,52.0,GDL,Basico,5,276.0,5,11.74,2022.0,2022-02-20 02:36:38.349587397+00:00,,5,11.74,5,276.0
10184,Ana,Lopez,39.0,Medellín,Basico,6,345.0,6,57.31,2022.0,2022-02-20 09:10:56.264066017+00:00,,6,57.31,6,345.0
10185,Carlos,Ramirez,53.0,MTY,Basico,5,287.0,7,40.739999999999995,2022.0,2022-02-20 15:45:14.178544636+00:00,,7,40.739999999999995,5,287.0
10186,Mateo,Torres,28.0,Desconocido,Basico,2,80.0,3,22.2,2022.0,2022-02-20 22:19:32.093023256+00:00,,3,22.2,2,80.0
10187,Ana,Torres,72.0,CDMX,Basico,7,415.0,2,10.620000000000001,2022.0,2022-02-21 04:53:50.007501875+00:00,,2,10.620000000000001,7,415.0
10188,Sofia,Gomez,75.0,Bogotá,Basico,2,82.0,9,49.86,2022.0,2022-02-21 11:28:07.921980495+00:00,,9,49.86,2,82.0
10189,Mariana,Torres,63.0,MTY,Basico,9,463.0,4,155.42,2022.0,2022-02-21 18:02:25.836459115+00:00,,4,82.19759999999998,9,463.0
10190,Sofia,Ramirez,46.0,Desconocido,Basico,2,159.0,6,22.810000000000002,2022.0,2022-02-22 00:36:43.750937734+00:00,,6,22.810000000000002,2,159.0
10191,Ana,Torres,52.0,CDMX,Basico,5,294.0,5,34.89,2022.0,2022-02-22 07:11:01.665416354+00:00,,5,34.89,5,294.0
10192,Mariana,Ramirez,65.0,CDMX,Premium,11,559.0,5,40.24,2022.0,2022-02-22 13:45:19.579894974+00:00,,5,40.24,11,559.0
10193,Mateo,Lopez,71.0,GDL,Basico,3,138.0,7,26.88,2022.0,2022-02-22 20:19:37.494373594+00:00,,7,26.88,3,138.0
10194,Ana,Gomez,32.0,Cali,Basico,5,337.0,5,6.66,2022.0,2022-02-23 02:53:55.408852213+00:00,,5,6.66,5,337.0
10195,Sofia,Torres,77.0,GDL,Basico,6,313.0,2,11.35,2022.0,2022-02-23 09:28:13.323330833+00:00,,2,11.35,6,313.0
10196,Luis,Ramirez,48.0,GDL,Premium,8,531.0,7,28.45,2022.0,2022-02-23 16:02:31.237809453+00:00,,7,28.45,8,531.0
10197,Carlos,Garcia,59.0,CDMX,Basico,3,182.0,2,3.56,2022.0,2022-02-23 22:36:49.152288072+00:00,,2,3.56,3,182.0
10198,Sofia,Gomez,58.0,Medellín,Basico,8,381.0,9,78.77,2022.0,2022-02-24 05:11:07.066766692+00:00,2024-10-30 23:13:20+00:00,9,78.77,8,381.0
10199,Mariana,Lopez,60.0,CDMX,Basico,8,459.0,7,37.82,2022.0,2022-02-24 11:45:24.981245312+00:00,,7,37.82,8,459.0
10200,Ana,Ramirez,33.0,MTY,Basico,7,386.0,6,38.39,2022.0,2022-02-24 18:19:42.895723931+00:00,,6,38.39,7,386.0
10201,Carlos,Lopez,27.0,GDL,Premium,5,131.0,5,11.08,2022.0,2022-02-25 00:54:00.810202551+00:00,,5,11.08,5,131.0
10202,Ana,Lopez,66.0,Bogotá,Premium,5,297.0,2,8.02,2022.0,2022-02-25 07:28:18.724681171+00:00,,2,8.02,5,297.0
10203,Mariana,Torres,49.0,Medellín,Premium,6,381.0,1,3.49,2022.0,2022-02-25 14:02:36.639159790+00:00,,1,3.49,6,381.0
10204,Ana,Torres,68.0,Bogotá,Basico,7,294.0,2,2.05,2022.0,2022-02-25 20:36:54.553638410+00:00,,2,2.05,7,294.0
10205,Luis,Ramirez,19.0,Desconocido,Premium,4,134.0,10,52.47,2022.0,2022-02-26 03:11:12.468117030+00:00,,10,52.47,4,134.0
10206,Carlos,Garcia,41.0,Desconocido,Basico,1,65.0,2,8.67,2022.0,2022-02-26 09:45:30.382595649+00:00,,2,8.67,1,65.0
10207,Carlos,Ramirez,40.0,MTY,Basico,4,259.0,4,22.69,2022.0,2022-02-26 16:19:48.297074269+00:00,,4,22.69,4,259.0
10208,Mariana,Garcia,19.0,Cali,Basico,5,257.0,4,19.06,2022.0,2022-02-26 22:54:06.211552888+00:00,,4,19.06,5,257.0
10209,Luis,Lopez,55.0,Medellín,Basico,2,130.0,3,13.19,2022.0,2022-02-27 05:28:24.126031508+00:00,,3,13.19,2,130.0
10210,Sofia,Gomez,48.0,Desconocido,Basico,2,129.0,4,27.880000000000003,2022.0,2022-02-27 12:02:42.040510128+00:00,,4,27.880000000000003,2,129.0
10211,Ana,Ramirez,68.0,Bogotá,Premium,5,345.0,4,21.8,2022.0,2022-02-27 18:36:59.954988747+00:00,,4,21.8,5,345.0
10212,Mateo,Ramirez,57.0,Bogotá,Basico,3,192.0,7,20.03,2022.0,2022-02-28 01:11:17.869467367+00:00,,7,20.03,3,192.0
10213,Ana,Garcia,43.0,Bogotá,Basico,9,475.0,3,16.15,2022.0,2022-02-28 07:45:35.783945987+00:00,,3,16.15,9,475.0
10214,Ana,Lopez,46.0,Desconocido,Basico,9,416.0,4,7.47,2022.0,2022-02-28 14:19:53.698424606+00:00,,4,7.47,9,416.0
10215,Sofia,Lopez,20.0,GDL,Basico,11,618.0,6,20.700000000000003,2022.0,2022-02-28 20:54:11.612903226+00:00,,6,20.700000000000003,11,618.0
10216,Ana,Garcia,75.0,GDL,Premium,4,247.0,6,148.76,2022.0,2022-03-01 03:28:29.527381846+00:00,,6,82.19759999999998,4,247.0
10217,Luis,Lopez,31.0,MTY,Basico,6,313.0,4,16.509999999999998,2022.0,2022-03-01 10:02:47.441860465+00:00,,4,16.509999999999998,6,313.0
10218,Luis,Torres,42.0,GDL,Premium,5,352.0,3,2.29,2022.0,2022-03-01 16:37:05.356339085+00:00,,3,2.29,5,352.0
10219,Carlos,Gomez,65.0,Bogotá,Basico,8,412.0,1,2.44,2022.0,2022-03-01 23:11:23.270817705+00:00,,1,2.44,8,412.0
10220,Mariana,Ramirez,18.0,CDMX,Premium,5,315.0,7,22.75,2022.0,2022-03-02 05:45:41.185296324+00:00,,7,22.75,5,315.0
10221,Mateo,Gomez,70.0,MTY,Premium,6,353.0,3,12.01,2022.0,2022-03-02 12:19:59.099774944+00:00,,3,12.01,6,353.0
10222,Ana,Ramirez,20.0,Desconocido,Basico,7,406.0,8,49.37,2022.0,2022-03-02 18:54:17.014253564+00:00,,8,49.37,7,406.0
10223,Ana,Torres,71.0,Bogotá,Basico,3,130.0,1,3.13,2022.0,2022-03-03 01:28:34.928732183+00:00,,1,3.13,3,130.0
10224,Sofia,Lopez,43.0,Medellín,Premium,5,205.0,6,36.93,2022.0,2022-03-03 08:02:52.843210803+00:00,,6,36.93,5,205.0
10225,Mariana,Garcia,35.0,CDMX,Basico,2,136.0,3,19.650000000000002,2022.0,2022-03-03 14:37:10.757689423+00:00,,3,19.650000000000002,2,136.0
10226,Luis,Torres,26.0,GDL,Basico,1,7.0,1,120.0,2022.0,2022-03-03 21:11:28.672168042+00:00,,1,82.19759999999998,1,34.0
10227,Mateo,Gomez,55.0,Cali,Basico,4,165.0,1,24.7,2022.0,2022-03-04 03:45:46.586646662+00:00,,1,24.7,4,165.0
10228,Carlos,Garcia,40.0,Cali,Basico,5,273.0,5,24.189999999999998,2022.0,2022-03-04 10:20:04.501125282+00:00,2024-11-30 23:40:00+00:00,5,24.189999999999998,5,273.0
10229,Luis,Lopez,38.0,MTY,Basico,6,283.0,3,6.11,2022.0,2022-03-04 16:54:22.415603901+00:00,,3,6.11,6,283.0
10230,Mariana,Torres,74.0,Desconocido,Basico,3,151.0,7,34.92,2022.0,2022-03-04 23:28:40.330082521+00:00,,7,34.92,3,151.0
10231,Carlos,Garcia,18.0,Desconocido,Premium,2,121.0,2,3.77,2022.0,2022-03-05 06:02:58.244561141+00:00,,2,3.77,2,121.0
10232,Sofia,Torres,38.0,Desconocido,Basico,9,412.0,8,35.81,2022.0,2022-03-05 12:37:16.159039760+00:00,,8,35.81,9,412.0
10233,Sofia,Torres,44.0,Bogotá,Premium,5,268.0,2,12.649999999999999,2022.0,2022-03-05 19:11:34.073518380+00:00,,2,12.649999999999999,5,268.0
10234,Ana,Lopez,59.0,GDL,Basico,5,143.0,5,19.34,2022.0,2022-03-06 01:45:51.987997+00:00,,5,19.34,5,143.0
10235,Mariana,Ramirez,76.0,Medellín,Premium,7,391.0,3,12.6,2022.0,2022-03-06 08:20:09.902475619+00:00,,3,12.6,7,391.0
10236,Mateo,Garcia,23.0,Medellín,Premium,6,296.0,5,31.56,2022.0,2022-03-06 14:54:27.816954239+00:00,,5,31.56,6,296.0
10237,Carlos,Lopez,72.0,CDMX,Premium,5,299.0,5,9.34,2022.0,2022-03-06 21:28:45.731432859+00:00,,5,9.34,5,299.0
10238,Luis,Torres,61.0,Cali,Premium,6,339.0,4,3.76,2022.0,2022-03-07 04:03:03.645911478+00:00,2024-08-02 23:06:40+00:00,4,3.76,6,339.0
10239,Mariana,Lopez,53.0,CDMX,Premium,6,310.0,5,15.74,2022.0,2022-03-07 10:37:21.560390098+00:00,,5,15.74,6,310.0
10240,Mariana,Ramirez,45.0,Bogotá,Premium,6,350.0,5,28.49,2022.0,2022-03-07 17:11:39.474868718+00:00,,5,28.49,6,350.0
10241,Sofia,Garcia,62.0,MTY,Basico,6,211.0,5,33.379999999999995,2022.0,2022-03-07 23:45:57.389347337+00:00,,5,33.379999999999995,6,211.0
10242,Ana,Ramirez,34.0,Medellín,Basico,6,380.0,2,4.07,2022.0,2022-03-08 06:20:15.303825957+00:00,,2,4.07,6,380.0
10243,Ana,Gomez,48.0,MTY,Premium,2,72.0,5,20.75,2022.0,2022-03-08 12:54:33.218304576+00:00,,5,20.75,2,72.0
10244,Carlos,Garcia,76.0,Cali,Basico,7,254.0,4,45.38,2022.0,2022-03-08 19:28:51.132783196+00:00,,4,45.38,7,254.0
10245,Sofia,Ramirez,57.0,Bogotá,Premium,10,565.0,1,3.04,2022.0,2022-03-09 02:03:09.047261816+00:00,,1,3.04,10,565.0
10246,Mariana,Torres,75.0,Cali,Premium,2,81.0,5,19.97,2022.0,2022-03-09 08:37:26.961740435+00:00,,5,19.97,2,81.0
10247,Mateo,Garcia,69.0,Desconocido,Basico,7,298.0,7,39.92,2022.0,2022-03-09 15:11:44.876219055+00:00,,7,39.92,7,298.0
10248,Sofia,Garcia,20.0,Medellín,Premium,1,62.0,1,4.74,,,2024-08-30 23:20:00+00:00,1,4.74,1,62.0
10249,Carlos,Lopez,29.0,Desconocido,Basico,6,270.0,3,27.24,2022.0,2022-03-10 04:20:20.705176294+00:00,,3,27.24,6,270.0
10250,Carlos,Torres,56.0,CDMX,Basico,0,0.0,7,28.27,2022.0,2022-03-10 10:54:38.619654914+00:00,,7,28.27,1,34.0
10251,Sofia,Gomez,29.0,MTY,Basico,3,133.0,5,21.28,2022.0,2022-03-10 17:28:56.534133534+00:00,,5,21.28,3,133.0
10252,Carlos,Ramirez,19.0,CDMX,Basico,4,193.0,3,10.34,2022.0,2022-03-11 00:03:14.448612153+00:00,,3,10.34,4,193.0
10253,Sofia,Lopez,73.0,GDL,Basico,6,259.0,4,21.54,2022.0,2022-03-11 06:37:32.363090773+00:00,,4,21.54,6,259.0
10254,Luis,Ramirez,63.0,Cali,Basico,6,393.0,1,0.86,2022.0,2022-03-11 13:11:50.277569393+00:00,,1,0.86,6,393.0
10255,Sofia,Gomez,39.0,CDMX,Basico,9,413.0,5,41.65,2022.0,2022-03-11 19:46:08.192048012+00:00,,5,41.65,9,413.0
10256,Sofia,Gomez,40.0,Bogotá,Premium,10,435.0,4,19.770000000000003,2022.0,2022-03-12 02:20:26.106526632+00:00,,4,19.770000000000003,10,435.0
10257,Carlos,Garcia,47.0,Bogotá,Basico,3,128.0,5,25.38,2022.0,2022-03-12 08:54:44.021005252+00:00,,5,25.38,3,128.0
10258,Carlos,Gomez,22.0,Bogotá,Basico,10,483.0,5,21.85,2022.0,2022-03-12 15:29:01.935483871+00:00,,5,21.85,10,483.0
10259,Ana,Ramirez,26.0,Bogotá,Basico,5,289.0,5,35.79,2022.0,2022-03-12 22:03:19.849962491+00:00,,5,35.79,5,289.0
10260,Ana,Torres,38.0,Cali,Premium,2,84.0,5,24.5,2022.0,2022-03-13 04:37:37.764441111+00:00,,5,24.5,2,84.0
10261,Luis,Torres,28.0,CDMX,Premium,6,278.0,7,33.04,2022.0,2022-03-13 11:11:55.678919730+00:00,2024-09-13 01:13:20+00:00,7,33.04,6,278.0
10262,Ana,Garcia,22.0,MTY,Basico,6,265.0,8,66.81,2022.0,2022-03-13 17:46:13.593398350+00:00,,8,66.81,6,265.0
10263,Sofia,Ramirez,52.0,Medellín,Basico,4,163.0,3,34.99,2022.0,2022-03-14 00:20:31.507876970+00:00,,3,34.99,4,163.0
10264,Carlos,Ramirez,44.0,Medellín,Premium,2,79.0,2,24.46,2022.0,2022-03-14 06:54:49.422355589+00:00,,2,24.46,2,79.0
10265,Ana,Gomez,66.0,Bogotá,Basico,5,231.0,7,30.830000000000002,2022.0,2022-03-14 13:29:07.336834209+00:00,,7,30.830000000000002,5,231.0
10266,Ana,Ramirez,19.0,Desconocido,Basico,5,242.0,4,16.14,2022.0,2022-03-14 20:03:25.251312829+00:00,,4,16.14,5,242.0
10267,Luis,Lopez,41.0,Bogotá,Basico,6,297.0,5,26.86,2022.0,2022-03-15 02:37:43.165791448+00:00,,5,26.86,6,297.0
10268,Mariana,Gomez,48.0,Bogotá,Basico,5,214.0,4,20.509999999999998,2022.0,2022-03-15 09:12:01.080270068+00:00,,4,20.509999999999998,5,214.0
10269,Luis,Lopez,50.0,CDMX,Premium,6,209.0,3,31.85,2022.0,2022-03-15 15:46:18.994748688+00:00,,3,31.85,6,209.0
10270,Sofia,Garcia,56.0,Bogotá,Basico,3,153.0,2,7.01,2022.0,2022-03-15 22:20:36.909227307+00:00,2024-10-19 23:20:00+00:00,2,7.01,3,153.0
10271,Carlos,Torres,47.0,Medellín,Basico,3,171.0,6,26.740000000000002,2022.0,2022-03-16 04:54:54.823705927+00:00,,6,26.740000000000002,3,171.0
10272,Luis,Garcia,63.0,CDMX,Basico,3,206.0,2,4.15,2022.0,2022-03-16 11:29:12.738184546+00:00,,2,4.15,3,206.0
10273,Ana,Torres,54.0,MTY,Premium,4,301.0,8,32.379999999999995,2022.0,2022-03-16 18:03:30.652663166+00:00,,8,32.379999999999995,4,301.0
10274,Carlos,Garcia,68.0,Cali,Premium,2,102.0,7,56.02,2022.0,2022-03-17 00:37:48.567141786+00:00,,7,56.02,2,102.0
10275,Carlos,Ramirez,45.0,MTY,Premium,5,286.0,5,40.1,2022.0,2022-03-17 07:12:06.481620405+00:00,,5,40.1,5,286.0
10276,Ana,Lopez,77.0,GDL,Premium,8,460.0,3,16.439999999999998,2022.0,2022-03-17 13:46:24.396099025+00:00,,3,16.439999999999998,8,460.0
10277,Luis,Torres,48.0,Medellín,Basico,5,247.0,2,21.58,2022.0,2022-03-17 20:20:42.310577645+00:00,,2,21.58,5,247.0
10278,Ana,Gomez,28.0,GDL,Premium,2,122.0,2,4.55,2022.0,2022-03-18 02:55:00.225056264+00:00,,2,4.55,2,122.0
10279,Mariana,Lopez,40.0,Desconocido,Basico,8,444.0,1,4.13,2022.0,2022-03-18 09:29:18.139534884+00:00,,1,4.13,8,444.0
10280,Carlos,Gomez,74.0,CDMX,Premium,10,440.0,5,22.39,2022.0,2022-03-18 16:03:36.054013504+00:00,,5,22.39,10,440.0
10281,Mateo,Lopez,19.0,Medellín,Basico,4,270.0,6,20.24,2022.0,2022-03-18 22:37:53.968492123+00:00,,6,20.24,4,270.0
10282,Mateo,Lopez,57.0,Bogotá,Basico,9,381.0,5,23.61,2022.0,2022-03-19 05:12:11.882970743+00:00,,5,23.61,9,381.0
10283,Sofia,Garcia,58.0,Desconocido,Basico,6,281.0,1,7.35,2022.0,2022-03-19 11:46:29.797449363+00:00,2024-06-21 22:46:40+00:00,1,7.35,6,281.0
10284,Ana,Torres,44.0,CDMX,Premium,4,198.0,8,65.56,2022.0,2022-03-19 18:20:47.711927982+00:00,,8,65.56,4,198.0
10285,Ana,Torres,52.0,Medellín,Premium,6,352.0,4,16.77,2022.0,2022-03-20 00:55:05.626406602+00:00,,4,16.77,6,352.0
10286,Sofia,Lopez,19.0,Bogotá,Basico,6,268.0,4,15.15,2022.0,2022-03-20 07:29:23.540885222+00:00,,4,15.15,6,268.0
10287,Sofia,Ramirez,56.0,Bogotá,Basico,4,233.0,2,8.29,2022.0,2022-03-20 14:03:41.455363841+00:00,,2,8.29,4,233.0
10288,Sofia,Ramirez,54.0,Bogotá,Premium,7,358.0,6,68.16,2022.0,2022-03-20 20:37:59.369842461+00:00,,6,68.16,7,358.0
10289,Carlos,Gomez,38.0,Medellín,Basico,5,201.0,5,20.98,2022.0,2022-03-21 03:12:17.284321081+00:00,,5,20.98,5,201.0
10290,Mariana,Gomez,75.0,Desconocido,Premium,5,277.0,3,9.08,2022.0,2022-03-21 09:46:35.198799700+00:00,2024-06-07 00:26:40+00:00,3,9.08,5,277.0
10291,Ana,Garcia,22.0,CDMX,Basico,6,312.0,2,7.890000000000001,2022.0,2022-03-21 16:20:53.113278320+00:00,,2,7.890000000000001,6,312.0
10292,Carlos,Lopez,69.0,CDMX,Basico,7,267.0,7,31.919999999999998,2022.0,2022-03-21 22:55:11.027756940+00:00,,7,31.919999999999998,7,267.0
10293,Sofia,Gomez,62.0,Cali,Basico,3,183.0,1,4.14,2022.0,2022-03-22 05:29:28.942235559+00:00,,1,4.14,3,183.0
10294,Ana,Gomez,38.0,CDMX,Basico,9,471.0,2,7.3,2022.0,2022-03-22 12:03:46.856714179+00:00,,2,7.3,9,471.0
10295,Carlos,Lopez,46.0,Desconocido,Basico,0,0.0,4,23.43,2022.0,2022-03-22 18:38:04.771192799+00:00,,4,23.43,1,34.0
10296,Mariana,Garcia,37.0,Medellín,Basico,4,228.0,7,43.09,2022.0,2022-03-23 01:12:22.685671418+00:00,,7,43.09,4,228.0
10297,Carlos,Gomez,48.0,Medellín,Basico,4,241.0,4,13.27,2022.0,2022-03-23 07:46:40.600150038+00:00,,4,13.27,4,241.0
10298,Mariana,Garcia,78.0,GDL,Basico,5,204.0,4,24.61,2022.0,2022-03-23 14:20:58.514628658+00:00,,4,24.61,5,204.0
10299,Sofia,Torres,55.0,GDL,Basico,7,343.0,7,32.3,2022.0,2022-03-23 20:55:16.429107277+00:00,,7,32.3,7,343.0
10300,Mariana,Garcia,37.0,Medellín,Premium,6,294.0,7,26.439999999999998,2022.0,2022-03-24 03:29:34.343585897+00:00,,7,26.439999999999998,6,294.0
10301,Ana,Ramirez,67.0,Desconocido,Basico,8,433.0,4,9.59,2022.0,2022-03-24 10:03:52.258064517+00:00,,4,9.59,8,433.0
10302,Sofia,Ramirez,42.0,Desconocido,Basico,5,265.0,4,18.189999999999998,2022.0,2022-03-24 16:38:10.172543136+00:00,,4,18.189999999999998,5,265.0
10303,Ana,Garcia,19.0,GDL,Basico,2,85.0,6,20.740000000000002,2022.0,2022-03-24 23:12:28.087021756+00:00,,6,20.740000000000002,2,85.0
10304,Mateo,Ramirez,74.0,CDMX,Basico,2,66.0,4,12.69,2022.0,2022-03-25 05:46:46.001500376+00:00,,4,12.69,2,66.0
10305,Luis,Torres,49.0,CDMX,Premium,2,91.0,4,23.55,2022.0,2022-03-25 12:21:03.915978995+00:00,,4,23.55,2,91.0
10306,Mariana,Lopez,43.0,Desconocido,Basico,3,120.0,4,15.95,2022.0,2022-03-25 18:55:21.830457615+00:00,,4,15.95,3,120.0
10307,Luis,Ramirez,23.0,GDL,Premium,4,192.0,4,25.73,2022.0,2022-03-26 01:29:39.744936234+00:00,,4,25.73,4,192.0
10308,Luis,Ramirez,58.0,CDMX,Basico,2,81.0,7,42.77,2022.0,2022-03-26 08:03:57.659414854+00:00,2024-06-16 01:06:40+00:00,7,42.77,2,81.0
10309,Mariana,Garcia,74.0,GDL,Basico,6,270.0,7,31.82,2022.0,2022-03-26 14:38:15.573893474+00:00,,7,31.82,6,270.0
10310,Sofia,Torres,20.0,MTY,Basico,8,343.0,3,11.55,2022.0,2022-03-26 21:12:33.488372093+00:00,,3,11.55,8,343.0
10311,Mateo,Lopez,50.0,Desconocido,Premium,0,0.0,8,36.79,2022.0,2022-03-27 03:46:51.402850713+00:00,,8,36.79,1,34.0
10312,Ana,Garcia,18.0,Bogotá,Premium,7,326.0,8,38.36,2022.0,2022-03-27 10:21:09.317329333+00:00,,8,38.36,7,326.0
10313,Carlos,Garcia,68.0,GDL,Basico,3,163.0,6,17.63,2022.0,2022-03-27 16:55:27.231807952+00:00,,6,17.63,3,163.0
10314,Ana,Torres,22.0,MTY,Premium,3,124.0,7,27.11,2022.0,2022-03-27 23:29:45.146286572+00:00,,7,27.11,3,124.0
10315,Carlos,Lopez,30.0,MTY,Basico,13,656.0,3,12.36,2022.0,2022-03-28 06:04:03.060765192+00:00,,3,12.36,12,656.0
10316,Ana,Torres,36.0,CDMX,Premium,9,368.0,4,9.440000000000001,2022.0,2022-03-28 12:38:20.975243811+00:00,,4,9.440000000000001,9,368.0
10317,Mariana,Lopez,29.0,CDMX,Basico,8,503.0,5,18.830000000000002,2022.0,2022-03-28 19:12:38.889722431+00:00,2024-11-30 23:40:00+00:00,5,18.830000000000002,8,503.0
10318,Mateo,Torres,65.0,Medellín,Basico,2,86.0,6,32.15,2022.0,2022-03-29 01:46:56.804201051+00:00,,6,32.15,2,86.0
10319,Carlos,Garcia,42.0,CDMX,Basico,7,331.0,5,11.27,2022.0,2022-03-29 08:21:14.718679670+00:00,,5,11.27,7,331.0
10320,Sofia,Garcia,74.0,GDL,Premium,3,107.0,4,13.6,,,,4,13.6,3,107.0
10321,Ana,Gomez,68.0,MTY,Premium,6,303.0,5,13.129999999999999,2022.0,2022-03-29 21:29:50.547636910+00:00,,5,13.129999999999999,6,303.0
10322,Ana,Ramirez,52.0,Cali,Premium,8,437.0,6,15.919999999999998,2022.0,2022-03-30 04:04:08.462115529+00:00,,6,15.919999999999998,8,437.0
10323,Carlos,Torres,29.0,Bogotá,Premium,7,340.0,3,26.25,2022.0,2022-03-30 10:38:26.376594149+00:00,,3,26.25,7,340.0
10324,Sofia,Gomez,47.0,Medellín,Basico,8,374.0,3,24.16,2022.0,2022-03-30 17:12:44.291072769+00:00,,3,24.16,8,374.0
10325,Sofia,Ramirez,22.0,Bogotá,Premium,3,164.0,2,1.19,2022.0,2022-03-30 23:47:02.205551388+00:00,,2,1.19,3,164.0
10326,Mariana,Torres,51.0,Medellín,Premium,5,218.0,5,38.41,,,,5,38.41,5,218.0
10327,Mariana,Lopez,39.0,CDMX,Basico,4,105.0,6,28.009999999999998,2022.0,2022-03-31 12:55:38.034508628+00:00,,6,28.009999999999998,4,105.0
10328,Mariana,Ramirez,56.0,Desconocido,Basico,4,197.0,3,23.72,2022.0,2022-03-31 19:29:55.948987247+00:00,,3,23.72,4,197.0
10329,Mariana,Garcia,30.0,CDMX,Premium,4,192.0,3,12.21,2022.0,2022-04-01 02:04:13.863465867+00:00,,3,12.21,4,192.0
10330,Mariana,Gomez,74.0,Bogotá,Premium,3,171.0,4,15.93,2022.0,2022-04-01 08:38:31.777944487+00:00,,4,15.93,3,171.0
10331,Mariana,Ramirez,64.0,Cali,Premium,4,192.0,4,29.450000000000003,2022.0,2022-04-01 15:12:49.692423106+00:00,,4,29.450000000000003,4,192.0
10332,Mateo,Ramirez,71.0,Bogotá,Premium,4,213.0,8,31.46,2022.0,2022-04-01 21:47:07.606901726+00:00,,8,31.46,4,213.0
10333,Sofia,Garcia,20.0,Desconocido,Premium,4,210.0,3,15.68,2022.0,2022-04-02 04:21:25.521380346+00:00,,3,15.68,4,210.0
10334,Mariana,Torres,77.0,Bogotá,Premium,5,264.0,4,6.15,2022.0,2022-04-02 10:55:43.435858965+00:00,,4,6.15,5,264.0
10335,Sofia,Lopez,70.0,Desconocido,Premium,7,386.0,3,30.189999999999998,2022.0,2022-04-02 17:30:01.350337585+00:00,,3,30.189999999999998,7,386.0
10336,Sofia,Garcia,37.0,Cali,Premium,4,79.0,9,40.07,2022.0,2022-04-03 00:04:19.264816204+00:00,,9,40.07,4,79.0
10337,Luis,Lopez,48.0,Desconocido,Basico,10,519.0,6,21.05,2022.0,2022-04-03 06:38:37.179294824+00:00,,6,21.05,10,519.0
10338,Mateo,Torres,22.0,Desconocido,Basico,3,138.0,7,36.33,2022.0,2022-04-03 13:12:55.093773444+00:00,,7,36.33,3,138.0
10339,Mariana,Ramirez,41.0,Desconocido,Basico,11,480.0,5,32.42,2022.0,2022-04-03 19:47:13.008252063+00:00,,5,32.42,11,480.0
10340,Ana,Lopez,57.0,Medellín,Premium,5,239.0,7,25.44,2022.0,2022-04-04 02:21:30.922730683+00:00,2024-12-22 01:13:20+00:00,7,25.44,5,239.0
10341,Carlos,Gomez,71.0,MTY,Basico,6,325.0,1,6.29,2022.0,2022-04-04 08:55:48.837209303+00:00,2024-07-28 23:40:00+00:00,1,6.29,6,325.0
10342,Ana,Gomez,50.0,CDMX,Basico,4,231.0,6,47.07,2022.0,2022-04-04 15:30:06.751687922+00:00,,6,47.07,4,231.0
10343,Mateo,Garcia,25.0,Medellín,Basico,4,238.0,4,13.379999999999999,2022.0,2022-04-04 22:04:24.666166542+00:00,,4,13.379999999999999,4,238.0
10344,Carlos,Torres,41.0,Desconocido,Premium,11,686.0,6,24.05,2022.0,2022-04-05 04:38:42.580645162+00:00,,6,24.05,11,686.0
10345,Mateo,Garcia,67.0,Medellín,Basico,8,382.0,7,37.4,2022.0,2022-04-05 11:13:00.495123781+00:00,,7,37.4,8,382.0
10346,Sofia,Garcia,37.0,Desconocido,Basico,6,235.0,8,71.9,2022.0,2022-04-05 17:47:18.409602401+00:00,,8,71.9,6,235.0
